time;tag;message
2026.01.07 03:45:00;DECISION;setup LONG score=0.65 entry=1.35 inv=1.35 tgt=0.00 AWAIT-RETEST [BOS long lvl=1.35|RelVol=1.17|Retest@1.35|VPnode d=0.00|VWAPside]
2026.01.07 05:45:00;DECISION;setup LONG score=0.60 entry=1.35 inv=1.35 tgt=0.00 [BOS long lvl=1.35|RelVol=1.19|VPnear|VWAPside|ADX=36]
2026.01.07 05:45:00;VETO;authorization denied: outside session window (server hour 05, window 12-20)
2026.01.07 06:00:00;VETO;authorization denied: outside session window (server hour 06, window 12-20)
2026.01.07 06:15:00;VETO;authorization denied: outside session window (server hour 06, window 12-20)
2026.01.07 06:30:00;VETO;authorization denied: outside session window (server hour 06, window 12-20)
2026.01.07 09:30:00;DECISION;setup SHORT score=0.65 entry=1.35 inv=1.35 tgt=0.00 AWAIT-RETEST [CHoCH short lvl=1.35|RelVol=1.10|Retest@1.35|VPnode d=0.00|VWAPside]
2026.01.07 09:45:00;VETO;authorization denied: outside session window (server hour 09, window 12-20)
2026.01.07 10:00:00;VETO;authorization denied: outside session window (server hour 10, window 12-20)
2026.01.07 10:15:00;VETO;authorization denied: outside session window (server hour 10, window 12-20)
2026.01.07 10:30:00;VETO;authorization denied: outside session window (server hour 10, window 12-20)
2026.01.07 12:15:00;DECISION;setup LONG score=0.75 entry=1.35 inv=1.35 tgt=0.00 AWAIT-RETEST [CHoCH long lvl=1.35|RelVol=1.01|Retest@1.35|VPnode d=0.00|CycleTurn w=-0.69<--0.90]
2026.01.07 12:15:00;DECISION;TP capped 0.00305 -> 0.00255 (3.0xATR)
2026.01.07 12:15:00;ERROR;limit BUY 0.44 @ 1.35 sl=1.35 tp=1.35 rc=10015 [WT|CHOCH|0.75|RL]
2026.01.07 12:30:00;DECISION;TP capped 0.00292 -> 0.00241 (3.0xATR)
2026.01.07 12:30:00;ORDER;filled BUY 0.49 lots sl=1.35 tp=1.35 [WT|CHOCH|0.75]
2026.01.07 12:30:00;RISK;sizing: vol_ratio=1.14 scalar=0.90 gap_buf=0.00040 eff_stop=0.00186
2026.01.07 12:30:00;ORDER;entry fill deal #14 BUY 0.49 @ 1.34995
2026.01.07 14:15:00;DECISION;setup SHORT score=0.85 entry=1.35 inv=1.35 tgt=0.00 AWAIT-RETEST [CHoCH short lvl=1.35|RelVol=1.05|Retest@1.35|VPnode d=0.00|VWAPside|CycleTurn w=0.98<-1.00]
2026.01.07 14:15:00;VETO;retest limit risk veto: max positions
2026.01.07 14:30:00;DECISION;TP capped 0.00352 -> 0.00264 (3.0xATR)
2026.01.07 14:30:00;VETO;risk veto: max positions
2026.01.07 15:07:40;RISK;deal closed pnl=-71.54 streak=1 lock=0
2026.01.07 17:00:00;DECISION;setup LONG score=0.65 entry=1.35 inv=1.35 tgt=0.00 AWAIT-RETEST [CHoCH long lvl=1.35|RelVol=1.15|Retest@1.35|VPnode d=0.00|VWAPside]
2026.01.07 17:00:00;DECISION;TP capped 0.00423 -> 0.00317 (3.0xATR)
2026.01.07 17:00:00;ERROR;limit BUY 0.33 @ 1.35 sl=1.35 tp=1.35 rc=10015 [WT|CHOCH|0.65|RL]
2026.01.07 17:15:00;VETO;outlier bar masked, z=4.1
2026.01.07 17:30:00;ORDER;filled BUY 0.62 lots sl=1.35 tp=1.35 [WT|CHOCH|0.65]
2026.01.07 17:30:00;RISK;sizing: vol_ratio=1.44 scalar=0.67 gap_buf=0.00050 eff_stop=0.00108
2026.01.07 17:30:00;ORDER;entry fill deal #16 BUY 0.62 @ 1.34874
